Review,Rating,sentiment,review_length,polarity,label
moisturizing slick okay burt bee good,4,positive,15,0.31666666666666665,2
product absolute waste money almost done using three month ive seen difference discoloration face acne scar fact product broken completely forehead triggering breakout cheek absolutely disapointed wasted money something not worthwhile,1,negative,60,-0.07857142857142858,0
love farmacy excited try gifted farmacy beauty glad odorless love consistency using consistently week noticed skin look even bright,5,positive,49,0.515625,2
saw negative review sephora recommended store worked well dry skin not cause breakout common problem,5,positive,30,-0.2222222222222222,2
really love expensive get,4,positive,10,0.0,2
love moisturizer use make serf perfect base makeup routine zero pore makeup look flawless smooth application love daily moisturizer well make look put together gifted benefit,5,positive,52,0.3875,2
really love drunk elephant product use everyday like lala tlc seems like need ton remove makeup dont like sits top cotton pad like balancing glob liquid pad trying use slide used take marc jacob mascara took effort product feel use bottle isnt repurchase,3,neutral,101,0.21666666666666667,1
loved product contained zinc leaf white cast matter many time try rub using two finger rule apply,2,negative,31,0.39999999999999997,0
usually use basic sensitive skin cleanser face night dont extra step take makeup tried product work decently took round take mascara not miracle cleanser felt nice creamy skin pleasant lightly citrus scent hydrate skin little nice well dry skin start tighten minute washing youre looking higher quality basic cleanser work,3,neutral,106,0.15184523809523812,1
love stuff still break occasionally used kinerase clear skin blemish dissolver year every day problem area however dont get many application kinerase tube went looking substitute think ptr gel may even better potent gentle enough use every day face without stinging dryness note oily skin though havent broken since started using almost finished bottle highly recommend,5,positive,100,0.22500000000000003,2
nice moisturizing product didnt like product didnt sink skin sort sat top layer made difficult apply make nice bedtime otherwise didnt love interfered eye makeup,3,neutral,49,0.34,1
great serum made skin incredibly hydrated weather incredibly cold skin stayed nice nourished havent found many hyaluronic serum feel worked well skin sensitive skin sometimes reaction serum budget would highly recommend,5,positive,62,0.2455555555555556,2
love murad product different love gentle isi able use multiple time week without dryness soon see realresults feel good better retinol product ive used,5,positive,48,0.30833333333333335,2
extreme eczema dupixent eyelid nowhere experiencing acne first time life ive tried everything month antibiotic topicals gotten worse next step accutane looking anything gentle eczema effective acne got product today already seeing result use ill update cuz obviously early review there fragrance saltiness amazing soothing drying acne without drying skin like beach without sun damage,5,positive,114,0.1255,2
serum make skin soft smooth combination skin used moisturizer kept skin hydrated without making feel heavy oily would recommend,5,positive,34,0.08333333333333333,2
gifted youth retinol murad skincare used product week happy see result advertises far enjoy texture serum not thick dry well face face feel smoother soft also noticed doesnt funny smell doesnt leave skin feeling sticky definitely recommend product,5,positive,77,0.23437500000000003,2
impression impressed giant tube amount per worth valuehowever sunscreen reminds lemon cupcake put face fragrance lingers doesnt away right application like sunscreen ive tried pastthe shininess eventually away still feel invisible thin film face afterwards overall think sunscreen suited dry skin want glass skin not though ill pas ill stick jack black spf,3,neutral,99,0.13885281385281387,1
awfully uneven tan fade incredibly splotchy please refer photo reviewer provided tan not worth ended making look ridiculous week suppose longevity pro con ridiculous looking tan far outweighs pro,1,negative,52,-0.042708333333333334,0
love cleanser using maybe almost year gentle enough use foreo doesnt break anything,5,positive,29,0.27499999999999997,2
product helped skin much ive used two night row helped thirsty flakey skin come back life dry skin get tiny milium like acne cleared skin two night contest complimentary justdropped fbalm influenster drunkelephant,5,positive,52,0.08666666666666667,2
